"epoch","hdb_early - _step","hdb_early - _step__MIN","hdb_early - _step__MAX","hdb_early - backbone_lr","hdb_early - backbone_lr__MIN","hdb_early - backbone_lr__MAX","hdb_early - transformer_lr","hdb_early - transformer_lr__MIN","hdb_early - transformer_lr__MAX","hdb_early - mIoU","hdb_early - mIoU__MIN","hdb_early - mIoU__MAX","hdb_early - loss_growsp","hdb_early - loss_growsp__MIN","hdb_early - loss_growsp__MAX","hdb_early - loss_tarl","hdb_early - loss_tarl__MIN","hdb_early - loss_tarl__MAX","hdb_early - train_loss","hdb_early - train_loss__MIN","hdb_early - train_loss__MAX"
"345","16605.377358490565","16581","16628","0.0039212840009150264","0.003895400809518189","0.003944681746838411","0.00007829469899176167","0.00007774839561274215","0.00007897364558307745","","","","341.93648386001587","341.93648386001587","341.93648386001587","29.683354794979095","29.683354794979095","29.683354794979095","356.7781612575054","356.7781612575054","356.7781612575054"
"346","16656.238095238095","16629","16676","0.0038535137705415458","0.0038263325171656397","0.003886089898433253","0.00007699281398857637","0.00007655317140638226","0.00007772179796866505","","","","341.81959676742554","341.81959676742554","341.81959676742554","29.03043234348297","29.03043234348297","29.03043234348297","356.334812939167","356.334812939167","356.334812939167"
"347","16703.066666666666","16677","16724","0.0037887806991855947","0.0037627865209291416","0.0038223548822741284","0.00007585486053739443","0.00007525573041858283","0.00007647361346088903","","","","342.12627029418945","342.12627029418945","342.12627029418945","28.9718199968338","28.9718199968338","28.9718199968338","356.61218029260635","356.61218029260635","356.61218029260635"
"348","16749.01886792453","16725","16772","0.003728903420520908","0.003700769919682846","0.0037588218282440895","0.00007468085886027845","0.00007406809288474153","0.00007522929728954562","","","","340.93642139434814","340.93642139434814","340.93642139434814","28.347618222236633","28.347618222236633","28.347618222236633","355.11023050546646","355.11023050546646","355.11023050546646"
"349","16795.08","16773","16820","0.003671821582156031","0.0036402796073724884","0.0036994527024194405","0.0000734616971031624","0.00007283184742773735","0.00007396271163925148","","","","342.1661238670349","342.1661238670349","342.1661238670349","28.655931264162064","28.655931264162064","28.655931264162064","356.49408949911594","356.49408949911594","356.49408949911594"
"350","16843.975","16821","16869","0.0036109441553182227","0.003577387757396571","0.003636341922986372","0.00007222344119302828","0.00007154775514793142","0.00007275308766149079","12.498327757663438","12.498327757663438","12.498327757663438","340.8937005996704","340.8937005996704","340.8937005996704","28.376038074493408","28.376038074493408","28.376038074493408","355.0817196369171","355.0817196369171","355.0817196369171"
"351","16895.46511627907","16872","16918","0.0035479602466623743","0.0035160424831778584","0.003574772483564288","0.0000709072747787524","0.00007032084966355717","0.0000714693001145995","","","","344.43180894851685","344.43180894851685","344.43180894851685","30.901152938604355","30.901152938604355","30.901152938604355","359.882385417819","359.882385417819","359.882385417819"
"352","16941.843137254902","16919","16966","0.0034885530014275097","0.003454941208465151","0.0035147398798643452","0.00006971096120002919","0.00006909882416930302","0.0000702947975972869","","","","343.84682416915894","343.84682416915894","343.84682416915894","30.11579754948616","30.11579754948616","30.11579754948616","358.904722943902","358.904722943902","358.904722943902"
"353","16991.302325581397","16967","17014","0.003425140590645459","0.003397970061893854","0.003448455847768705","0.00006847180879521612","0.00006788187959383097","0.00006907287811853159","","","","343.08000135421753","343.08000135421753","343.08000135421753","29.452343851327896","29.452343851327896","29.452343851327896","357.8061732798815","357.8061732798815","357.8061732798815"
"354","17037.88888888889","17016","17062","0.0033640918842283408","0.0033335108015192507","0.0033915105224079033","0.00006733360858351438","0.00006674739462679197","0.00006783021044815807","","","","342.87603855133057","342.87603855133057","342.87603855133057","28.882417052984238","28.882417052984238","28.882417052984238","357.3172470778227","357.3172470778227","357.3172470778227"
"355","17086.71111111111","17063","17110","0.0033071254466109632","0.00327448188776845","0.0033322247395416596","0.00006600759789089931","0.00006546403270389102","0.00006649021955966068","","","","342.09155464172363","342.09155464172363","342.09155464172363","28.63916239142418","28.63916239142418","28.63916239142418","356.4111358374357","356.4111358374357","356.4111358374357"
"356","17136.14","17112","17158","0.0032454666393770676","0.003215724747062446","0.0032706415157444766","0.00006475690293422057","0.00006426352793819998","0.00006541283031488953","","","","341.99110651016235","341.99110651016235","341.99110651016235","28.4246384203434","28.4246384203434","28.4246384203434","356.20342572033405","356.20342572033405","356.20342572033405"
"357","17184.62222222222","17159","17206","0.0031833117485471196","0.00315344495617394","0.003211902421289461","0.0000635647058749403","0.00006314497267355741","0.00006405976647935787","","","","341.5715699195862","341.5715699195862","341.5715699195862","27.97552251815796","27.97552251815796","27.97552251815796","355.55933117866516","355.55933117866516","355.55933117866516"
"358","17232.37037037037","17207","17254","0.0031224818003767487","0.0030940171341877513","0.003152177338443056","0.00006241089796458281","0.00006188034268375503","0.00006301819716509309","","","","340.8222465515137","340.8222465515137","340.8222465515137","27.52280107140541","27.52280107140541","27.52280107140541","354.5836470872164","354.5836470872164","354.5836470872164"
"359","17280.3","17256","17302","0.0030641728019520325","0.003034902702231016","0.003090234405929435","0.00006122138832669894","0.00006069805404462031","0.00006182990346641716","","","","341.62765979766846","341.62765979766846","341.62765979766846","27.369645059108734","27.369645059108734","27.369645059108734","355.3124823272228","355.3124823272228","355.3124823272228"
"360","17328.684210526317","17303","17351","0.0030053191330098724","0.0029761113800548934","0.0030336484244749664","0.00006003359428288847","0.00005954717657133894","0.00006062280616302857","14.067418084819739","14.067418084819739","14.067418084819739","341.42602825164795","341.42602825164795","341.42602825164795","26.90657839179039","26.90657839179039","26.90657839179039","354.87931744754314","354.87931744754314","354.87931744754314"
"361","17375.872340425532","17353","17400","0.002947310405011436","0.0029238557218662356","0.002969876399068105","0.00005899339011081203","0.00005835305668567974","0.00005949728164381258","","","","343.12374544143677","343.12374544143677","343.12374544143677","28.996706128120422","28.996706128120422","28.996706128120422","357.622098505497","357.622098505497","357.622098505497"
"362","17426.615384615383","17401","17448","0.0028857854168744287","0.0028595366768269146","0.0029139329609850825","0.000057737208897803555","0.00005719073353653829","0.00005832825442791031","","","","341.6252932548523","341.6252932548523","341.6252932548523","29.132345974445343","29.132345974445343","29.132345974445343","356.19146624207497","356.19146624207497","356.19146624207497"
"363","17473.954545454544","17450","17496","0.002827366171997854","0.002801772463295909","0.0028521427258515666","0.00005663414164559143","0.00005605995518728625","0.00005714142776447045","","","","341.7725148200989","341.7725148200989","341.7725148200989","28.0124993622303","28.0124993622303","28.0124993622303","355.778764501214","355.778764501214","355.778764501214"
"364","17520","17497","17544","0.0027768375678831163","0.002746804873913168","0.002800547330852051","0.00005543511385299986","0.00005488739382871303","0.000056010946617041014","","","","341.045382976532","341.045382976532","341.045382976532","27.985472947359085","27.985472947359085","27.985472947359085","355.0381194502115","355.0381194502115","355.0381194502115"
"365","17569.11111111111","17550","17592","0.0027134788973004684","0.00268733779956163","0.002735851846284485","0.00005436433464230654","0.0000537467559912326","0.000054741363528732754","","","","341.14588499069214","341.14588499069214","341.14588499069214","27.119060188531876","27.119060188531876","27.119060188531876","354.7054150849581","354.7054150849581","354.7054150849581"
"366","17616.38775510204","17594","17640","0.0026613915779996012","0.0026318874956339933","0.0026849192792454137","0.00005317027899830265","0.00005261372330016513","0.000053698385584908274","","","","341.7933187484741","341.7933187484741","341.7933187484741","27.02983546257019","27.02983546257019","27.02983546257019","355.3082364797592","355.3082364797592","355.3082364797592"
"367","17666.56140350877","17641","17688","0.0025999283752839073","0.0025756170478958614","0.0026294850107417183","0.00005201269237002779","0.00005153620347325805","0.000052589700214834365","","","","341.1439666748047","341.1439666748047","341.1439666748047","26.27442267537117","26.27442267537117","26.27442267537117","354.2811780124903","354.2811780124903","354.2811780124903"
"368","17714.06","17690","17736","0.0025425974000305007","0.002518560863055003","0.002572038753699216","0.00005095344423124115","0.00005037121726110005","0.00005144077507398431","","","","339.9232277870178","339.9232277870178","339.9232277870178","26.08020231127739","26.08020231127739","26.08020231127739","352.9633289426565","352.9633289426565","352.9633289426565"
"369","17763.285714285714","17740","17784","0.002488658325460444","0.002465456995627687","0.002513825255609038","0.000049757951986843534","0.00004926211263187309","0.00005018185218169844","","","","340.2923860549927","340.2923860549927","340.2923860549927","26.243452847003937","26.243452847003937","26.243452847003937","353.41411247849464","353.41411247849464","353.41411247849464"
"370","17810","17785","17833","0.0024363726231868815","0.002409234144449461","0.002460755022891214","0.00004866419202119674","0.00004820801910885916","0.000049238604655644766","12.694429975225447","12.694429975225447","12.694429975225447","340.10486698150635","340.10486698150635","340.10486698150635","25.764327257871628","25.764327257871628","25.764327257871628","352.98703061044216","352.98703061044216","352.98703061044216"
"371","17859.608695652172","17835","17882","0.002380809594660588","0.0023534555966810214","0.002405734868872961","0.000047588222512331815","0.000047069111933620426","0.00004813802202155268","","","","341.78071689605713","341.78071689605713","341.78071689605713","28.489800453186035","28.489800453186035","28.489800453186035","356.02561712265015","356.02561712265015","356.02561712265015"
"372","17908.3125","17884","17930","0.0023259061316729663","0.0023004269273928556","0.0023511412740736034","0.000046471084374298","0.00004598557644356647","0.00004699968816954255","","","","340.57027530670166","340.57027530670166","340.57027530670166","27.91468670964241","27.91468670964241","27.91468670964241","354.52761866152287","354.52761866152287","354.52761866152287"
"373","17955","17931","17978","0.00227098321802429","0.002245546110679117","0.0022981309179909925","0.000045481701758938815","0.00004493369350990008","0.00004591671426079375","","","","340.99035835266113","340.99035835266113","340.99035835266113","27.05714750289917","27.05714750289917","27.05714750289917","354.5189321041107","354.5189321041107","354.5189321041107"
"374","18000.471698113208","17979","18026","0.0022205172628182272","0.002193395134269268","0.002244407750889976","0.00004445677512324148","0.00004384532594115724","0.000044888155017799515","","","","339.82757902145386","339.82757902145386","339.82757902145386","26.94591251015663","26.94591251015663","26.94591251015663","353.3005352765322","353.3005352765322","353.3005352765322"
"375","18050.85714285714","18028","18074","0.0021657136263919397","0.00214168620256417","0.002190009249696799","0.00004332470857454789","0.000042878502288716464","0.00004380018499393598","","","","339.7370934486389","339.7370934486389","339.7370934486389","26.22125482559204","26.22125482559204","26.22125482559204","352.84772086143494","352.84772086143494","352.84772086143494"
"376","18099.4375","18076","18122","0.002112673721739479","0.0020904274597443057","0.002136092647598148","0.00004225622755717631","0.00004176418311973029","0.00004274421865153453","","","","339.272572517395","339.272572517395","339.272572517395","26.20716491341591","26.20716491341591","26.20716491341591","352.376154974103","352.376154974103","352.376154974103"
"377","18145.54761904762","18123","18170","0.002064055126750272","0.002035231466576442","0.0020859917191806184","0.000041243923964844696","0.000040770555404445204","0.000041653343819014406","","","","339.76697063446045","339.76697063446045","339.76697063446045","25.753963351249695","25.753963351249695","25.753963351249695","352.6439523100853","352.6439523100853","352.6439523100853"
"378","18195.98245614035","18171","18218","0.002009236482500472","0.0019849381695272866","0.002034133139948119","0.00004014021436631804","0.00003969876339054573","0.000040682662798962376","","","","339.1339054107666","339.1339054107666","339.1339054107666","25.783091962337494","25.783091962337494","25.783091962337494","352.02545139193535","352.02545139193535","352.02545139193535"
"379","18244.415094339623","18220","18266","0.00195652842025721","0.0019329646247487422","0.0019816745815856977","0.00003913338912749824","0.000038659292494974845","0.00003956826031308087","","","","339.3664665222168","339.3664665222168","339.3664665222168","25.104302018880844","25.104302018880844","25.104302018880844","351.9186175316572","351.9186175316572","351.9186175316572"
"380","18292.296296296296","18268","18315","0.0019063289471666109","0.00188258346050237","0.001929733650397457","0.00003813657114486175","0.0000376516692100474","0.000038616208268415925","12.437439556968247","12.437439556968247","12.437439556968247","339.4331784248352","339.4331784248352","339.4331784248352","24.721461176872253","24.721461176872253","24.721461176872253","351.79390901327133","351.79390901327133","351.79390901327133"
"381","18342.065217391304","18318","18364","0.001855715847996445","0.0018348263898502353","0.0018783192539250132","0.00003715217909832023","0.000036654297468246716","0.000037609017856183036","","","","340.5548572540283","340.5548572540283","340.5548572540283","28.37158915400505","28.37158915400505","28.37158915400505","354.74065183103085","354.74065183103085","354.74065183103085"
"382","18389.918367346938","18366","18412","0.0018047958808637243","0.0017844115382417744","0.0018295493671177934","0.0000361729048176272","0.00003566734126007092","0.000036612085999925186","","","","338.9690012931824","338.9690012931824","338.9690012931824","27.652744710445404","27.652744710445404","27.652744710445404","352.7953736484051","352.7953736484051","352.7953736484051"
"383","18438.68888888889","18414","18460","0.0017568104661014358","0.0017355812815340033","0.0017812788308906747","0.00003514868383921237","0.000034690962863468625","0.00003562557661781349","","","","338.45286989212036","338.45286989212036","338.45286989212036","27.556824922561646","27.556824922561646","27.556824922561646","352.2312823534012","352.2312823534012","352.2312823534012"
"384","18486.81081081081","18462","18508","0.001709961839308077","0.0016913767639569301","0.0017293860988441404","0.00003415602372668935","0.00003372532281715685","0.0000346496519143282","","","","339.1548089981079","339.1548089981079","339.1548089981079","26.9687582552433","26.9687582552433","26.9687582552433","352.63918812572956","352.63918812572956","352.63918812572956"
"385","18531.59259259259","18509","18556","0.0016641527572077966","0.0016385289947112207","0.0016852447559025086","0.00003326538251556235","0.000032790779031888494","0.0000336844723535888","","","","338.40712213516235","338.40712213516235","338.40712213516235","26.4463891685009","26.4463891685009","26.4463891685009","351.6303167194128","351.6303167194128","351.6303167194128"
"386","18582.82608695652","18558","18604","0.001613605724267204","0.0015923426698963798","0.0016365098316484996","0.00003224761519342315","0.00003182689107602654","0.000032689833400499556","","","","338.36722898483276","338.36722898483276","338.36722898483276","25.811964988708496","25.811964988708496","25.811964988708496","351.273211479187","351.273211479187","351.273211479187"
"387","18627.372093023256","18606","18652","0.00156987850105314","0.0015447205763186565","0.001589349082850413","0.00003140047684156683","0.00003093386111650693","0.00003178698165700826","","","","337.81154775619507","337.81154775619507","337.81154775619507","26.186974048614502","26.186974048614502","26.186974048614502","350.9050347805023","350.9050347805023","350.9050347805023"
"388","18677.156862745098","18653","18700","0.0015215827285227142","0.0014996386724548067","0.0015437347223166919","0.000030424761363085718","0.000029973294566016706","0.00003087469444633384","","","","337.56578826904297","337.56578826904297","337.56578826904297","25.66881588101387","25.66881588101387","25.66881588101387","350.4001962095499","350.4001962095499","350.4001962095499"
"389","18726.31914893617","18701","18748","0.0014727779897602418","0.001453184582372131","0.0014967176219258978","0.000029521565268853932","0.000029063691647442616","0.00002995382089534077","","","","337.4488821029663","337.4488821029663","337.4488821029663","25.65165603160858","25.65165603160858","25.65165603160858","350.2747101187706","350.2747101187706","350.2747101187706"
"390","18774.574074074073","18749","18797","0.0014280908678065906","0.0014101861471456998","0.0014426242357348106","0.000028604193962643353","0.000028165752329967288","0.00002904446458804253","12.08113995493674","12.08113995493674","12.08113995493674","336.1613998413086","336.1613998413086","336.1613998413086","25.689384013414383","25.689384013414383","25.689384013414383","349.0060918480158","349.0060918480158","349.0060918480158"
"391","18823","18799","18846","0.0013849314843805479","0.001363981212757339","0.0014063901552402737","0.00002774423126953484","0.000027279624255146782","0.00002814677504320695","","","","336.503258228302","336.503258228302","336.503258228302","28.969785660505295","28.969785660505295","28.969785660505295","350.98815105855465","350.98815105855465","350.98815105855465"
"392","18872.736842105263","18848","18894","0.001342795616845988","0.0013239690788587695","0.0013621090440897525","0.00002678482643552957","0.00002642392702264935","0.00002724218088179505","","","","335.3594536781311","335.3594536781311","335.3594536781311","28.16007226705551","28.16007226705551","28.16007226705551","349.43948981165886","349.43948981165886","349.43948981165886"
"393","18918.90740740741","18895","18942","0.0012993197623078717","0.0012771691332779983","0.0013193492350163163","0.000025960169500301218","0.000025543382665559968","0.000026386984700326325","","","","334.99622535705566","334.99622535705566","334.99622535705566","28.061012655496597","28.061012655496597","28.061012655496597","349.02673168480396","349.02673168480396","349.02673168480396"
"394","18967.5","18944","18990","0.0012538733138189437","0.001235575382260187","0.0012753484690628952","0.00002514042524486435","0.000024711507645203737","0.000025488771055705016","","","","333.91450452804565","333.91450452804565","333.91450452804565","27.440637350082397","27.440637350082397","27.440637350082397","347.63482320308685","347.63482320308685","347.63482320308685"
"395","19014.33962264151","18991","19038","0.001217001627886169","0.0011972303011308315","0.001233780360832154","0.000024236478750566632","0.000023856108741469903","0.000024657665411792904","","","","333.85072660446167","333.85072660446167","333.85072660446167","26.616018384695053","26.616018384695053","26.616018384695053","347.1587357968092","347.1587357968092","347.1587357968092"
"396","19062.979591836734","19039","19086","0.001171448747129277","0.0011515591350180054","0.0011919213141582498","0.000023454766780727013","0.000023031182700360104","0.00002376775315356959","","","","333.84242153167725","333.84242153167725","333.84242153167725","26.594665378332138","26.594665378332138","26.594665378332138","347.1397542208433","347.1397542208433","347.1397542208433"
"397","19110.458333333332","19087","19134","0.0011320265084259703","0.0011109456070708104","0.0011506884051364545","0.00002262979414755028","0.000022253217256127475","0.00002297895610005147","","","","334.7103576660156","334.7103576660156","334.7103576660156","26.403863936662674","26.403863936662674","26.403863936662674","347.91228963434696","347.91228963434696","347.91228963434696"
"398","19158.666666666668","19135","19182","0.0010929924463657426","0.001071815340007356","0.001110088413390661","0.000021790119554754415","0.000021419430620310585","0.000022201768267813218","","","","334.4230360984802","334.4230360984802","334.4230360984802","26.41147604584694","26.41147604584694","26.41147604584694","347.6287741214037","347.6287741214037","347.6287741214037"
"399","19207.38775510204","19184","19230","0.0010515228330167544","0.0010333037669811188","0.0010684418590219545","0.000021004530635826235","0.000020699304710047663","0.000021385695809201055","","","","333.97021102905273","333.97021102905273","333.97021102905273","26.296614557504654","26.296614557504654","26.296614557504654","347.11851830780506","347.11851830780506","347.11851830780506"
"400","19252.98076923077","19231","19279","0.0010141589318673938","0.0009970511338452117","0.0010291552637897833","0.000020295687991768785","0.000019859358378653096","0.000020616275575907804","10.668982966290434","10.668982966290434","10.668982966290434","332.9065351486206","332.9065351486206","332.9065351486206","25.417051553726196","25.417051553726196","25.417051553726196","345.6150609254837","345.6150609254837","345.6150609254837"
"401","19302.58695652174","19281","19328","0.0009731648813734625","0.0009549512084651508","0.0009880779043253043","0.000019582333180799854","0.000019259687583464072","0.00001984304340981765","","","","336.09769344329834","336.09769344329834","336.09769344329834","27.541949540376663","27.541949540376663","27.541949540376663","349.86866821348667","349.86866821348667","349.86866821348667"
"402","19353.021739130436","19329","19376","0.0009385330469975225","0.0009199637534702607","0.0009541495464091489","0.000018696233220790718","0.00001836774693261999","0.000019082990928182975","","","","335.5687279701233","335.5687279701233","335.5687279701233","26.558878540992737","26.558878540992737","26.558878540992737","348.84816724061966","348.84816724061966","348.84816724061966"
"403","19401.268292682926","19377","19424","0.0008989786118231417","0.0008816926344799454","0.0009168121550420918","0.000017993403425655592","0.000017618384633807412","0.000018336243100841834","","","","334.4166979789734","334.4166979789734","334.4166979789734","26.793362200260162","26.793362200260162","26.793362200260162","347.81337907910347","347.81337907910347","347.81337907910347"
"404","19450.754385964912","19425","19472","0.0008607706397725864","0.0008464343085095729","0.0008801461355022979","0.000017234799416500724","0.000016898322758328212","0.000017602922710045955","","","","334.2790513038635","334.2790513038635","334.2790513038635","26.176192224025726","26.176192224025726","26.176192224025726","347.3671474158764","347.3671474158764","347.3671474158764"
"405","19498.382978723403","19473","19520","0.0008267148440963489","0.0008110852167445196","0.0008418835085579463","0.000016512380920318414","0.000016191924746057894","0.00001688315033027239","","","","334.95992517471313","334.95992517471313","334.95992517471313","27.365616649389267","27.365616649389267","27.365616649389267","348.64273349940777","348.64273349940777","348.64273349940777"
"406","19544.690476190477","19522","19568","0.0007923333377024974","0.0007749653372412475","0.0008081085055026934","0.000015860472351679157","0.000015499306744824946","0.000016162170110053866","","","","334.3817572593689","334.3817572593689","334.3817572593689","26.209071934223175","26.209071934223175","26.209071934223175","347.4862932264805","347.4862932264805","347.4862932264805"
"407","19592.65306122449","19569","19616","0.0007577871628186698","0.000742458999348275","0.0007727783808352832","0.000015171363201632977","0.000014820582636711926","0.00001548472074424277","","","","334.77148485183716","334.77148485183716","334.77148485183716","25.25594836473465","25.25594836473465","25.25594836473465","347.3994590342045","347.3994590342045","347.3994590342045"
"408","19642.27659574468","19617","19664","0.0007236703598367003","0.0007091931574211552","0.0007388867083051524","0.000014463074404077956","0.000014155864019330831","0.000014806293471475811","","","","334.87967348098755","334.87967348098755","334.87967348098755","25.911400228738785","25.911400228738785","25.911400228738785","347.83537359535694","347.83537359535694","347.83537359535694"
"409","19692.136363636364","19665","19712","0.0006893184684187895","0.0006759477560505138","0.0007070937019451554","0.000013784105645229986","0.000013518955121010279","0.00001414187403890311","","","","334.4171829223633","334.4171829223633","334.4171829223633","25.245748460292816","25.245748460292816","25.245748460292816","347.0400571525097","347.0400571525097","347.0400571525097"
"410","19736.208333333332","19713","19761","0.000659549660714488","0.000644783354497899","0.0006745785846062021","0.00001322365180730245","0.000012976189587925717","0.000013464214020059494","9.778674380932804","9.778674380932804","9.778674380932804","333.78775358200073","333.78775358200073","333.78775358200073","25.215281665325165","25.215281665325165","25.215281665325165","346.3953944146633","346.3953944146633","346.3953944146633"
"411","19787.775510204083","19763","19810","0.0006293099930895609","0.0006156157255764204","0.0006414371648536535","0.00001250528750308503","0.00001224682243796003","0.000012855493355569468","","","","341.22536277770996","341.22536277770996","341.22536277770996","25.93531969189644","25.93531969189644","25.93531969189644","354.1930226236582","354.1930226236582","354.1930226236582"
"412","19835.196078431374","19811","19858","0.0005971526616520872","0.0005819597717982258","0.0006116871807460421","0.000011928836894302482","0.000011677547102823947","0.00001220760556830797","","","","340.68743896484375","340.68743896484375","340.68743896484375","25.42167443037033","25.42167443037033","25.42167443037033","353.3982761800289","353.3982761800289","353.3982761800289"
"413","19882.302325581397","19859","19906","0.0005676121032584326","0.000552304850839702","0.0005813212349957032","0.000011355338159608394","0.000011046097016794039","0.000011626424699914065","","","","339.6077198982239","339.6077198982239","339.6077198982239","25.5249185860157","25.5249185860157","25.5249185860157","352.3701791912317","352.3701791912317","352.3701791912317"
"414","19934.448979591838","19909","19954","0.0005343694936314599","0.0005233812349629216","0.0005498147278202774","0.00001073145359944067","0.00001047977967722888","0.000011008735236409512","","","","339.45046615600586","339.45046615600586","339.45046615600586","25.26952549815178","25.26952549815178","25.26952549815178","352.08522890508175","352.08522890508175","352.08522890508175"
"415","19978.134615384617","19955","20002","0.0005096614286461412","0.0004975638486785381","0.0005227738192789111","0.000010195643679320348","0.000009903873597305257","0.000010455476385578223","","","","339.9047236442566","339.9047236442566","339.9047236442566","24.800740510225296","24.800740510225296","24.800740510225296","352.30509389936924","352.30509389936924","352.30509389936924"
"416","20027.46","20003","20050","0.00048046227758822814","0.000467746820219045","0.0004946019758333137","0.000009636532695294361","0.00000940107547415","0.000009892039516666274","","","","339.49188709259033","339.49188709259033","339.49188709259033","24.72344109416008","24.72344109416008","24.72344109416008","351.8536076396704","351.8536076396704","351.8536076396704"
"417","20075.392156862745","20051","20098","0.00045448984985495326","0.0004410451689094834","0.00046717092512869716","0.000009074590135099536","0.00000882090337818967","0.000009343418502573943","","","","339.11058044433594","339.11058044433594","339.11058044433594","24.556596100330353","24.556596100330353","24.556596100330353","351.3888784945011","351.3888784945011","351.3888784945011"
"418","20124.48076923077","20099","20146","0.00042682825878258263","0.00041727251164170735","0.0004399255253771822","0.000008545521577110634","0.000008301862325853372","0.000008809703549018618","","","","338.41019105911255","338.41019105911255","338.41019105911255","24.49344313144684","24.49344313144684","24.49344313144684","350.65691262483597","350.65691262483597","350.65691262483597"
"419","20171.745098039217","20147","20194","0.00040222358591585305","0.0003898949294736919","0.00041454912054118565","0.00000803320968897107","0.000007797898589473838","0.000008290982410823714","","","","338.3253684043884","338.3253684043884","338.3253684043884","24.270533323287964","24.270533323287964","24.270533323287964","350.4606350660324","350.4606350660324","350.4606350660324"
"420","20221.043478260868","20195","20243","0.00037598914119736177","0.00036545475160503876","0.0003893670188744985","0.0000075585977718669446","0.00000733984074419302","0.000007755706927448069","10.66634295958101","10.66634295958101","10.66634295958101","339.08871269226074","339.08871269226074","339.08871269226074","23.9859721660614","23.9859721660614","23.9859721660614","351.08169877529144","351.08169877529144","351.08169877529144"
"421","20269.803921568626","20245","20292","0.0003536678478733759","0.00034227243048972646","0.0003649430129585902","0.000007048118535170389","0.000006835532024107141","0.000007288632386397214","","","","339.49799060821533","339.49799060821533","339.49799060821533","24.600220918655396","24.600220918655396","24.600220918655396","351.79810106754303","351.79810106754303","351.79810106754303"
"422","20315.5","20293","20340","0.00033020786809671615","0.0003188643714987268","0.00034078598286976526","0.000006634665949917032","0.000006406077938997243","0.000006825622373061531","","","","338.98774242401123","338.98774242401123","338.98774242401123","24.639988601207733","24.639988601207733","24.639988601207733","351.3077367246151","351.3077367246151","351.3077367246151"
"423","20364.38775510204","20341","20388","0.0003076012032562142","0.00029811211608449245","0.00031838522650916393","0.00000617200043183163","0.000005952966745725362","0.000006367704530183279","","","","338.6581687927246","338.6581687927246","338.6581687927246","24.73249340057373","24.73249340057373","24.73249340057373","351.0244154930115","351.0244154930115","351.0244154930115"
"424","20413.901960784315","20389","20436","0.0002857422294439205","0.0002753526167679822","0.00029533469423568534","0.000005705478227687879","0.000005507052335359645","0.000005925182022599234","","","","337.6115884780884","337.6115884780884","337.6115884780884","24.564329713582993","24.564329713582993","24.564329713582993","349.8937533348799","349.8937533348799","349.8937533348799"
"425","20460.184210526317","20437","20484","0.0002658160829369848","0.0002556206464909624","0.0002740149632802397","0.000005305103732499867","0.000005095204921231941","0.000005498127611029868","","","","338.2062382698059","338.2062382698059","338.2062382698059","24.74550622701645","24.74550622701645","24.74550622701645","350.57899138331413","350.57899138331413","350.57899138331413"
"426","20509.244444444445","20485","20532","0.00024399809831205705","0.00023494810350739153","0.00025433057564451674","0.0000049189539310088935","0.00000469896207014783","0.000005078025169369797","","","","337.8505959510803","337.8505959510803","337.8505959510803","24.568028926849365","24.568028926849365","24.568028926849365","350.134610414505","350.134610414505","350.134610414505"
"427","20555.333333333332","20533","20580","0.00022676256940693622","0.00021950243412749974","0.00023453506953726588","0.000004508086110147575","0.000004342211439721743","0.000004690701390745318","","","","337.45488691329956","337.45488691329956","337.45488691329956","24.000977486371994","24.000977486371994","24.000977486371994","349.45537565648556","349.45537565648556","349.45537565648556"
"428","20606","20582","20628","0.00020631508679967177","0.00019767740429212416","0.0002143362651218537","0.000004126383199193687","0.000003976364583720108","0.000004302542871555959","","","","337.30409240722656","337.30409240722656","337.30409240722656","24.242058157920837","24.242058157920837","24.242058157920837","349.425121486187","349.425121486187","349.425121486187"
"429","20652.379310344826","20629","20676","0.0001894223783918637","0.00018022497577794772","0.00019691864160559689","0.0000037723934203488153","0.0000036044995155589545","0.000003945956884114893","","","","337.89499855041504","337.89499855041504","337.89499855041504","23.978957444429398","23.978957444429398","23.978957444429398","349.88447727262974","349.88447727262974","349.88447727262974"
"430","20700.528301886792","20677","20725","0.00017220094586528398","0.00016356503070211355","0.0001798622476244938","0.000003442192608616677","0.0000032713006140422706","0.000003597244952489876","9.412126256976952","9.412126256976952","9.412126256976952","337.52199602127075","337.52199602127075","337.52199602127075","24.262737303972244","24.262737303972244","24.262737303972244","349.6533646732569","349.6533646732569","349.6533646732569"
"431","20749.30769230769","20727","20774","0.0001566541035489869","0.00014835916813184713","0.00016287371756534884","0.0000031206321227540775","0.00000299362442144918","0.000003264383882446165","","","","342.128146648407","342.128146648407","342.128146648407","25.138090401887894","25.138090401887894","25.138090401887894","354.69719184935093","354.69719184935093","354.69719184935093"
"432","20800.145833333332","20775","20822","0.00013909003027643666","0.0001329456651302773","0.00014638692307821142","0.00000280538123104267","0.000002665165506701938","0.000002947428403880779","","","","340.70121669769287","340.70121669769287","340.70121669769287","24.31708949804306","24.31708949804306","24.31708949804306","352.8597614467144","352.8597614467144","352.8597614467144"
"433","20848.928571428572","20826","20870","0.00012512913305160123","0.0001186620298305285","0.00013138804871403503","0.0000024915597306625566","0.0000023909959073269926","0.0000026153507746117402","","","","340.95594692230225","340.95594692230225","340.95594692230225","24.997770339250565","24.997770339250565","24.997770339250565","353.4548320919275","353.4548320919275","353.4548320919275"
